Order_Date,Country,Product,Sales,Profit,Discount
2022-03-06,Australia,Mobile,31895.79,7253.9,0.0
2022-03-06,Brazil,Keyboard,2684.1379245283015,494.85528301886796,4.150943396226415
2022-03-06,Brazil,Headphones,4084.17,832.31,0.0
2022-03-06,Brazil,Headphones,3848.76,905.82,10.0
2022-03-06,Brazil,Headphones,3464.2,820.51,5.0
2022-03-06,Brazil,Tablet,23130.72,3411.28,0.0
2022-03-06,Brazil,Chair,6073.43,829.41,0.0
2022-03-06,Brazil,Chair,6016.28,1314.65,0.0
2022-03-06,Brazil,Laptop,53439.62142857142,9867.684285714286,3.2142857142857144
2022-03-06,Brazil,Monitor,13592.085263157895,2390.912105263158,5.0
2022-03-06,Brazil,Mobile,25407.34,4099.4,0.0
2022-03-06,UAE,Keyboard,4372.37,986.75,5.0
2022-03-06,UAE,Keyboard,4469.53,943.87,0.0
2022-03-06,UAE,Headphones,5572.61,948.71,0.0
2022-03-06,UAE,Tablet,37869.675,7250.07875,2.5
2022-03-06,UAE,Chair,10139.1275,1931.0849999999998,2.0833333333333335
2022-03-06,UAE,Laptop,86321.32857142857,17109.632857142857,3.5714285714285716
2022-03-06,UAE,Monitor,21432.242727272725,4376.919090909091,4.090909090909091
2022-03-06,UAE,Mobile,45122.865999999995,9248.14,2.0
2022-03-07,USA,Keyboard,3698.85,750.08,0.0
2022-03-07,USA,Headphones,4736.88,1017.2,0.0
2022-03-07,USA,Headphones,5476.43,1244.83,5.0
2022-03-07,USA,Headphones,4910.15,949.17,0.0
2022-03-07,USA,Tablet,29075.93,6411.35,0.0
2022-03-07,USA,Chair,9457.61,1963.25,5.0
2022-03-07,USA,Chair,9580.19,1528.85,5.0
2022-03-07,USA,Chair,7972.9,1539.77,0.0
2022-03-07,USA,Laptop,81365.25,13657.4,15.0
2022-03-07,USA,Laptop,80960.73,16632.66,15.0
2022-03-07,USA,Monitor,18623.025555555556,3654.672777777778,3.888888888888889
2022-03-07,USA,Mobile,37465.87,7624.52,5.0
2022-03-07,India,Keyboard,2001.05,328.17,5.0
2022-03-07,India,Keyboard,2037.33,448.85,0.0
2022-03-07,India,Keyboard,2303.75,527.9,0.0
2022-03-07,India,Headphones,2576.17,470.0,5.0
2022-03-07,India,Headphones,2566.39,431.2,10.0
2022-03-07,India,Headphones,2724.11,451.13,0.0
2022-03-07,India,Headphones,2717.42,640.03,15.0
2022-03-07,India,Tablet,18843.54,3152.81,5.0
2022-03-07,India,Chair,4449.52,739.53,5.0
2022-03-07,India,Laptop,44540.154615384614,8353.340384615385,5.769230769230769
2022-03-07,India,Monitor,10100.95,2307.58,0.0
2022-03-07,India,Mobile,21943.506400000002,3858.1852000000003,3.2
2022-03-07,Germany,Keyboard,3464.33,700.87,0.0
2022-03-07,Germany,Keyboard,3650.42,558.25,0.0
2022-03-07,Germany,Headphones,4625.47,643.39,0.0
2022-03-07,Germany,Headphones,4810.59,819.2,15.0
2022-03-07,Germany,Tablet,29016.26,5378.998181818181,3.1818181818181817
2022-03-07,Germany,Chair,6938.86,1457.69,5.0
2022-03-07,Germany,Chair,8413.49,1632.04,5.0
2022-03-07,Germany,Laptop,67903.97285714286,13051.094285714285,3.5714285714285716
2022-03-07,Germany,Monitor,17325.28,3502.2029411764706,4.411764705882353
2022-03-07,Germany,Mobile,35099.538260869565,6262.943913043479,5.434782608695652
2022-03-07,UK,Keyboard,2784.09,515.59,0.0
2022-03-07,UK,Headphones,3698.53,650.59,15.0
2022-03-07,UK,Headphones,4244.61,622.24,0.0
2022-03-07,UK,Tablet,26409.80133333333,4707.077333333333,4.333333333333333
2022-03-07,UK,Chair,7285.623888888889,1400.9544444444446,4.722222222222222
2022-03-07,UK,Laptop,63465.28,14178.71,0.0
2022-03-07,UK,Laptop,60777.64,10361.83,0.0
2022-03-07,UK,Monitor,15963.643500000002,3018.0055,6.25
2022-03-07,UK,Mobile,30153.261250000003,5789.225,5.625
2022-03-07,France,Keyboard,3179.08,463.23,0.0
2022-03-07,France,Keyboard,2922.02,502.87,15.0
2022-03-07,France,Keyboard,2871.8,585.99,5.0
2022-03-07,France,Headphones,4189.709714285714,757.4848571428572,2.857142857142857
2022-03-07,France,Tablet,25897.96,3595.73,10.0
2022-03-07,France,Chair,6781.92,1289.38,5.0
2022-03-07,France,Laptop,59184.21,8306.64,0.0
2022-03-07,France,Monitor,16659.56,2558.01,0.0
2022-03-07,France,Mobile,30636.840625,5893.995625,2.8125
2022-03-07,Japan,Keyboard,3629.73,529.09,5.0
2022-03-07,Japan,Keyboard,4102.99,578.81,10.0
2022-03-07,Japan,Headphones,5249.77,1113.04,0.0
2022-03-07,Japan,Headphones,5377.63,1047.55,0.0
2022-03-07,Japan,Tablet,32220.769333333326,5964.17,4.0
2022-03-07,Japan,Chair,8631.54,1622.75,0.0
2022-03-07,Japan,Chair,8936.06,1439.1,5.0
2022-03-07,Japan,Laptop,77962.59,16903.72,5.0
2022-03-07,Japan,Monitor,18851.591379310346,3428.2189655172415,3.793103448275862
2022-03-07,Japan,Mobile,38181.63173913043,7029.258260869564,6.304347826086956
2022-03-07,Canada,Keyboard,3432.08,628.72,0.0
2022-03-07,Canada,Headphones,3939.87,712.36,0.0
2022-03-07,Canada,Tablet,26215.445999999996,4992.178,4.5
2022-03-07,Canada,Chair,6743.65,1338.73,0.0
2022-03-07,Canada,Laptop,64530.432499999995,12943.48,3.75
2022-03-07,Canada,Monitor,15738.358,3110.712,3.3333333333333335
2022-03-07,Canada,Mobile,32624.543636363636,5912.383636363636,4.090909090909091
2022-03-07,Australia,Keyboard,3118.45,657.49,10.0
2022-03-07,Australia,Keyboard,3030.93,522.91,5.0
2022-03-07,Australia,Headphones,4157.36,646.14,15.0
2022-03-07,Australia,Headphones,3650.52,485.19,10.0
2022-03-07,Australia,Tablet,28597.17,5817.73,0.0
2022-03-07,Australia,Chair,7376.017894736842,1409.4268421052632,4.7368421052631575
2022-03-07,Australia,Laptop,64278.027,12201.615000000002,5.0
2022-03-07,Australia,Monitor,15369.529999999999,2866.9325000000003,2.0833333333333335
2022-03-07,Australia,Mobile,30827.93,5609.488,2.5
2022-03-07,Brazil,Keyboard,2453.39,549.63,5.0
2022-03-07,Brazil,Headphones,3758.13,819.35,0.0
2022-03-07,Brazil,Tablet,22594.421333333335,3883.799333333334,2.6666666666666665
2022-03-07,Brazil,Chair,6442.78,942.52,15.0
2022-03-07,Brazil,Laptop,53439.62142857142,9867.684285714286,3.2142857142857144
2022-03-07,Brazil,Monitor,13592.085263157895,2390.912105263158,5.0
2022-03-07,Brazil,Mobile,28844.8,4214.75,0.0
2022-03-07,Brazil,Mobile,23206.73,4093.28,0.0
2022-03-07,UAE,Keyboard,4491.472285714287,856.7699999999999,4.142857142857143
2022-03-07,UAE,Headphones,6244.92,1346.46,5.0
2022-03-07,UAE,Tablet,37869.675,7250.07875,2.5
2022-03-07,UAE,Chair,10139.1275,1931.0849999999998,2.0833333333333335
2022-03-07,UAE,Laptop,86321.32857142857,17109.632857142857,3.5714285714285716
2022-03-07,UAE,Monitor,19516.09,3826.97,0.0
2022-03-07,UAE,Mobile,45122.865999999995,9248.14,2.0
2022-03-08,USA,Keyboard,3792.93,500.96,0.0
2022-03-08,USA,Keyboard,3757.05,687.44,10.0
2022-03-08,USA,Keyboard,3853.35,614.12,10.0
2022-03-08,USA,Keyboard,3562.93,656.49,0.0
2022-03-08,USA,Headphones,5510.6,962.07,10.0
2022-03-08,USA,Headphones,4850.54,838.15,15.0
2022-03-08,USA,Headphones,5257.14,821.58,5.0
2022-03-08,USA,Tablet,30726.61,5539.2,5.0
2022-03-08,USA,Chair,8658.74,1824.83,5.0
2022-03-08,USA,Laptop,73254.03,13431.81,5.0
2022-03-08,USA,Laptop,76664.44,14866.26,0.0
2022-03-08,USA,Monitor,18623.025555555556,3654.672777777778,3.888888888888889
2022-03-08,USA,Mobile,36741.51571428572,6955.897142857144,2.857142857142857
2022-03-08,India,Keyboard,2117.0,392.6,0.0
2022-03-08,India,Keyboard,2313.79,315.53,5.0
2022-03-08,India,Keyboard,2407.55,465.29,0.0
2022-03-08,India,Keyboard,2098.71,343.28,0.0
2022-03-08,India,Headphones,2818.22,674.37,5.0
2022-03-08,India,Headphones,2981.03,397.5,0.0
2022-03-08,India,Tablet,18203.82,2584.4,5.0
2022-03-08,India,Tablet,17745.09,2764.93,15.0
2022-03-08,India,Tablet,20081.95,4258.75,10.0
2022-03-08,India,Chair,4762.98,1026.33,10.0
2022-03-08,India,Chair,4581.07,780.91,5.0
2022-03-08,India,Laptop,44540.154615384614,8353.340384615385,5.769230769230769
2022-03-08,India,Monitor,11340.2,2289.96,10.0
2022-03-08,India,Mobile,21943.506400000002,3858.1852000000003,3.2
2022-03-08,Germany,Keyboard,3457.3253846153843,645.7834615384616,3.75
2022-03-08,Germany,Headphones,4603.44,745.32,0.0
2022-03-08,Germany,Tablet,29016.26,5378.998181818181,3.1818181818181817
2022-03-08,Germany,Chair,8010.46,1548.74,0.0
2022-03-08,Germany,Laptop,67903.97285714286,13051.094285714285,3.5714285714285716
2022-03-08,Germany,Monitor,17325.28,3502.2029411764706,4.411764705882353
2022-03-08,Germany,Mobile,31741.85,5168.73,0.0
2022-03-08,Germany,Mobile,36556.43,8493.42,0.0
2022-03-08,UK,Keyboard,3357.3,658.76,10.0
2022-03-08,UK,Keyboard,3201.6,452.5,5.0
2022-03-08,UK,Headphones,4213.017105263158,803.3328947368421,4.868421052631579
2022-03-08,UK,Tablet,26347.86,4698.78,0.0
2022-03-08,UK,Chair,7012.46,1025.3,0.0
2022-03-08,UK,Laptop,68934.77,15360.62,0.0
2022-03-08,UK,Monitor,14231.5,3052.3,5.0
2022-03-08,UK,Mobile,28345.08,5931.41,5.0
2022-03-08,France,Keyboard,3403.71,723.93,10.0
2022-03-08,France,Headphones,4189.709714285714,757.4848571428572,2.857142857142857
2022-03-08,France,Tablet,25924.17,5975.95,0.0
2022-03-08,France,Chair,7143.68,1299.35,5.0
2022-03-08,France,Laptop,55701.41,7688.84,0.0
2022-03-08,France,Monitor,17003.27,2832.65,0.0
2022-03-08,France,Monitor,13523.34,1800.08,5.0
2022-03-08,France,Mobile,30275.04,6951.13,15.0
2022-03-08,Japan,Keyboard,3369.43,439.4,0.0
2022-03-08,Japan,Keyboard,3919.26,649.76,0.0
2022-03-08,Japan,Headphones,4345.84,843.29,10.0
2022-03-08,Japan,Tablet,32220.769333333326,5964.17,4.0
2022-03-08,Japan,Chair,8802.016785714286,1629.1992857142857,2.5
2022-03-08,Japan,Laptop,73940.16588235293,14375.82411764706,6.470588235294118
2022-03-08,Japan,Monitor,16905.34,2445.93,10.0
2022-03-08,Japan,Monitor,16457.46,3720.67,10.0
2022-03-08,Japan,Monitor,19893.25,4474.96,0.0
2022-03-08,Japan,Mobile,38181.63173913043,7029.258260869564,6.304347826086956
2022-03-08,Canada,Keyboard,2711.08,608.54,0.0
2022-03-08,Canada,Keyboard,3059.84,465.84,5.0
2022-03-08,Canada,Keyboard,2872.72,375.63,5.0
2022-03-08,Canada,Keyboard,2833.11,448.68,0.0
2022-03-08,Canada,Headphones,4207.149333333333,791.588,3.8333333333333335
2022-03-08,Canada,Tablet,26215.445999999996,4992.178,4.5
2022-03-08,Canada,Chair,6696.1,1368.62,10.0
2022-03-08,Canada,Laptop,64530.432499999995,12943.48,3.75
2022-03-08,Canada,Monitor,15738.358,3110.712,3.3333333333333335
2022-03-08,Canada,Mobile,32624.543636363636,5912.383636363636,4.090909090909091
2022-03-08,Australia,Keyboard,3143.6502702702705,563.8621621621623,3.3783783783783785
2022-03-08,Australia,Headphones,4061.76,848.43,0.0
2022-03-08,Australia,Headphones,4024.82,590.87,0.0
2022-03-08,Australia,Tablet,22579.69,5384.93,5.0
2022-03-08,Australia,Chair,7376.017894736842,1409.4268421052632,4.7368421052631575
2022-03-08,Australia,Laptop,64202.08,12507.11,0.0
2022-03-08,Australia,Monitor,13663.22,2710.9,10.0
2022-03-08,Australia,Mobile,30827.93,5609.488,2.5
2022-03-08,Brazil,Keyboard,2647.07,581.16,10.0
2022-03-08,Brazil,Keyboard,2526.8,488.92,10.0
2022-03-08,Brazil,Headphones,3250.0,423.5,0.0
2022-03-08,Brazil,Tablet,21118.03,3035.85,0.0
2022-03-08,Brazil,Tablet,21621.96,4018.66,0.0
2022-03-08,Brazil,Chair,5828.59,1292.05,5.0
2022-03-08,Brazil,Laptop,53439.62142857142,9867.684285714286,3.2142857142857144
2022-03-08,Brazil,Monitor,13592.085263157895,2390.912105263158,5.0
2022-03-08,Brazil,Mobile,23666.98,3776.89,0.0
2022-03-08,UAE,Keyboard,4505.84,931.51,10.0
2022-03-08,UAE,Headphones,6052.78,927.64,0.0
2022-03-08,UAE,Tablet,37869.675,7250.07875,2.5
2022-03-08,UAE,Chair,10139.1275,1931.0849999999998,2.0833333333333335
2022-03-08,UAE,Laptop,86321.32857142857,17109.632857142857,3.5714285714285716
2022-03-08,UAE,Monitor,23348.58,4982.17,5.0
2022-03-08,UAE,Mobile,45122.865999999995,9248.14,2.0
2022-03-09,USA,Keyboard,3375.57,456.14,5.0
2022-03-09,USA,Keyboard,4116.45,537.82,10.0
2022-03-09,USA,Headphones,4598.21,748.05,5.0
2022-03-09,USA,Tablet,31663.15,6990.58,0.0
2022-03-09,USA,Tablet,28953.94,6413.69,0.0
2022-03-09,USA,Chair,8404.6,1304.94,5.0
2022-03-09,USA,Chair,7926.04,1524.02,5.0
2022-03-09,USA,Laptop,75530.30500000002,14161.071,6.75
2022-03-09,USA,Monitor,17257.03,3272.83,10.0
2022-03-09,USA,Mobile,36741.51571428572,6955.897142857144,2.857142857142857
2022-03-09,India,Keyboard,2210.43,376.0,0.0
2022-03-09,India,Keyboard,1991.57,259.55,15.0
2022-03-09,India,Headphones,3179.77,681.69,0.0
2022-03-09,India,Headphones,2552.12,415.5,5.0
2022-03-09,India,Headphones,3171.33,531.27,0.0
2022-03-09,India,Tablet,19495.54,2655.97,5.0
2022-03-09,India,Chair,4560.84,923.12,5.0
2022-03-09,India,Chair,4758.74,973.98,0.0
2022-03-09,India,Laptop,44540.154615384614,8353.340384615385,5.769230769230769
2022-03-09,India,Monitor,9592.08,1930.66,0.0
2022-03-09,India,Mobile,21943.506400000002,3858.1852000000003,3.2
2022-03-09,Germany,Keyboard,3179.4,758.18,0.0
2022-03-09,Germany,Keyboard,3718.26,681.6,0.0
2022-03-09,Germany,Headphones,4634.690624999999,853.2225000000001,4.21875
2022-03-09,Germany,Tablet,29016.26,5378.998181818181,3.1818181818181817
2022-03-09,Germany,Chair,8207.078684210526,1566.6415789473683,3.5526315789473686
2022-03-09,Germany,Laptop,67903.97285714286,13051.094285714285,3.5714285714285716
2022-03-09,Germany,Monitor,17325.28,3502.2029411764706,4.411764705882353
2022-03-09,Germany,Mobile,33276.33,5801.41,15.0
2022-03-09,Germany,Mobile,35520.38,4994.61,5.0
2022-03-09,UK,Keyboard,3205.57,523.08,15.0
2022-03-09,UK,Keyboard,3444.49,562.1,0.0
2022-03-09,UK,Headphones,4207.27,659.19,15.0
2022-03-09,UK,Tablet,28344.02,4016.69,0.0
2022-03-09,UK,Chair,7927.76,1852.87,5.0
2022-03-09,UK,Chair,6864.84,1502.68,10.0
2022-03-09,UK,Chair,6897.48,1438.83,0.0
2022-03-09,UK,Laptop,64788.33949999999,12489.8205,4.5
2022-03-09,UK,Monitor,15963.643500000002,3018.0055,6.25
2022-03-09,UK,Mobile,30153.261250000003,5789.225,5.625
2022-03-09,France,Keyboard,3321.86,654.44,0.0
2022-03-09,France,Headphones,4459.66,840.96,15.0
2022-03-09,France,Tablet,25559.27,4463.031578947369,5.526315789473684
2022-03-09,France,Chair,7769.28,1805.47,5.0
2022-03-09,France,Chair,6965.04,1050.31,0.0
2022-03-09,France,Laptop,61429.92428571428,11129.609999999999,2.857142857142857
2022-03-09,France,Monitor,13869.58,3252.3,5.0
2022-03-09,France,Monitor,14039.04,2899.96,15.0
2022-03-09,France,Mobile,30636.840625,5893.995625,2.8125
2022-03-09,Japan,Keyboard,3765.7271428571426,691.4161224489795,4.183673469387755
2022-03-09,Japan,Headphones,4538.99,728.28,0.0
2022-03-09,Japan,Headphones,4587.03,851.67,5.0
2022-03-09,Japan,Headphones,4875.72,876.46,5.0
2022-03-09,Japan,Tablet,31955.2,5393.18,15.0
2022-03-09,Japan,Chair,8802.016785714286,1629.1992857142857,2.5
2022-03-09,Japan,Laptop,73940.16588235293,14375.82411764706,6.470588235294118
2022-03-09,Japan,Monitor,18851.591379310346,3428.2189655172415,3.793103448275862
2022-03-09,Japan,Mobile,33948.41,5137.12,5.0
2022-03-09,Canada,Keyboard,3160.2880851063833,577.3393617021277,4.787234042553192
2022-03-09,Canada,Headphones,4317.02,854.26,0.0
2022-03-09,Canada,Headphones,3742.85,553.72,10.0
2022-03-09,Canada,Tablet,26215.445999999996,4992.178,4.5
2022-03-09,Canada,Chair,7153.031538461539,1367.9253846153845,3.4615384615384617
2022-03-09,Canada,Laptop,64530.432499999995,12943.48,3.75
2022-03-09,Canada,Monitor,15738.358,3110.712,3.3333333333333335
2022-03-09,Canada,Mobile,31884.23,4827.69,0.0
2022-03-09,Australia,Keyboard,2861.45,438.75,0.0
2022-03-09,Australia,Headphones,4371.37,750.66,15.0
2022-03-09,Australia,Tablet,26259.916666666668,4541.139999999999,5.0
2022-03-09,Australia,Chair,7459.44,1606.57,0.0
2022-03-09,Australia,Chair,6649.06,1007.6,0.0
2022-03-09,Australia,Laptop,64278.027,12201.615000000002,5.0
2022-03-09,Australia,Monitor,15369.529999999999,2866.9325000000003,2.0833333333333335
2022-03-09,Australia,Mobile,30827.93,5609.488,2.5
2022-03-09,Brazil,Keyboard,2789.18,387.45,5.0
2022-03-09,Brazil,Headphones,3514.47,562.57,0.0
2022-03-09,Brazil,Tablet,20393.88,3354.41,5.0
2022-03-09,Brazil,Chair,5835.17,1337.89,0.0
2022-03-09,Brazil,Laptop,57641.86,13441.21,10.0
2022-03-09,Brazil,Laptop,51993.85,8761.42,0.0
2022-03-09,Brazil,Monitor,13592.085263157895,2390.912105263158,5.0
2022-03-09,Brazil,Mobile,26036.242499999997,4680.36125,2.8125
2022-03-09,UAE,Keyboard,4491.472285714287,856.7699999999999,4.142857142857143
2022-03-09,UAE,Headphones,5142.03,1101.31,5.0
2022-03-09,UAE,Headphones,6355.7,947.0,10.0
2022-03-09,UAE,Tablet,39227.68,7523.1,0.0
2022-03-09,UAE,Chair,8828.85,1977.28,0.0
2022-03-09,UAE,Laptop,86321.32857142857,17109.632857142857,3.5714285714285716
2022-03-09,UAE,Monitor,21432.242727272725,4376.919090909091,4.090909090909091
2022-03-09,UAE,Mobile,45122.865999999995,9248.14,2.0
2022-03-10,USA,Keyboard,4067.8,791.86,0.0
2022-03-10,USA,Headphones,5408.34,989.76,0.0
2022-03-10,USA,Headphones,4680.24,732.0,5.0
2022-03-10,USA,Tablet,31339.420769230772,6185.968076923077,2.8846153846153846
2022-03-10,USA,Chair,8315.33,1204.82,15.0
2022-03-10,USA,Laptop,75530.30500000002,14161.071,6.75
2022-03-10,USA,Monitor,20458.73,4827.11,0.0
2022-03-10,USA,Mobile,38381.39,8874.78,10.0
2022-03-10,India,Keyboard,2006.62,442.88,5.0
2022-03-10,India,Keyboard,2412.56,515.81,15.0
2022-03-10,India,Keyboard,2167.91,468.64,0.0
2022-03-10,India,Keyboard,2361.33,393.0,0.0
2022-03-10,India,Headphones,2954.554918032787,538.6411475409836,3.6065573770491803
2022-03-10,India,Tablet,18694.168636363636,3416.7540909090912,4.7727272727272725
2022-03-10,India,Chair,5077.61,1191.25,0.0
2022-03-10,India,Chair,4955.99,703.62,0.0
2022-03-10,India,Chair,4489.64,960.04,5.0
2022-03-10,India,Laptop,42671.6,6376.78,0.0
2022-03-10,India,Laptop,38404.32,8082.5,10.0
2022-03-10,India,Monitor,11059.313214285718,2085.7485714285713,5.892857142857143
2022-03-10,India,Mobile,21943.506400000002,3858.1852000000003,3.2
2022-03-10,Germany,Keyboard,3261.56,653.2,0.0
2022-03-10,Germany,Keyboard,3173.57,526.29,15.0
2022-03-10,Germany,Headphones,4634.690624999999,853.2225000000001,4.21875
2022-03-10,Germany,Tablet,29016.26,5378.998181818181,3.1818181818181817
2022-03-10,Germany,Chair,8062.61,1535.84,10.0
2022-03-10,Germany,Laptop,75428.01,11445.5,5.0
2022-03-10,Germany,Laptop,67430.45,13879.75,0.0
2022-03-10,Germany,Monitor,17325.28,3502.2029411764706,4.411764705882353
2022-03-10,Germany,Mobile,32044.19,6486.16,0.0
2022-03-10,Germany,Mobile,36536.12,8208.65,0.0
2022-03-10,Germany,Mobile,33842.45,6905.35,5.0
2022-03-10,UK,Keyboard,3379.44,452.23,0.0
2022-03-10,UK,Headphones,4228.35,788.09,10.0
2022-03-10,UK,Headphones,3641.96,675.58,10.0
2022-03-10,UK,Headphones,4393.53,772.21,5.0
2022-03-10,UK,Tablet,24367.1,4017.35,10.0
2022-03-10,UK,Tablet,24431.72,5658.12,5.0
2022-03-10,UK,Chair,7285.623888888889,1400.9544444444446,4.722222222222222
2022-03-10,UK,Laptop,64788.33949999999,12489.8205,4.5
2022-03-10,UK,Monitor,16578.39,3198.73,5.0
2022-03-10,UK,Mobile,30153.261250000003,5789.225,5.625
2022-03-10,France,Keyboard,3317.43,674.49,0.0
2022-03-10,France,Headphones,4151.41,934.7,10.0
2022-03-10,France,Headphones,4361.13,632.24,0.0
2022-03-10,France,Headphones,3961.72,772.13,5.0
2022-03-10,France,Headphones,3819.37,661.28,0.0
2022-03-10,France,Tablet,25559.27,4463.031578947369,5.526315789473684
2022-03-10,France,Chair,7613.785199999999,1423.5203999999999,7.0
2022-03-10,France,Laptop,68208.29,9667.41,0.0
2022-03-10,France,Monitor,17184.74,3607.71,0.0
2022-03-10,France,Mobile,30636.840625,5893.995625,2.8125
2022-03-10,Japan,Keyboard,3717.04,729.38,5.0
2022-03-10,Japan,Keyboard,3391.76,477.78,0.0
2022-03-10,Japan,Keyboard,3907.07,517.73,10.0
2022-03-10,Japan,Headphones,5120.821777777778,950.4784444444448,4.777777777777778
2022-03-10,Japan,Tablet,32220.769333333326,5964.17,4.0
2022-03-10,Japan,Chair,8802.016785714286,1629.1992857142857,2.5
2022-03-10,Japan,Laptop,73940.16588235293,14375.82411764706,6.470588235294118
2022-03-10,Japan,Monitor,16771.4,2918.58,0.0
2022-03-10,Japan,Monitor,18666.59,2685.1,10.0
2022-03-10,Japan,Mobile,36499.34,7260.24,15.0
2022-03-10,Canada,Keyboard,3160.2880851063833,577.3393617021277,4.787234042553192
2022-03-10,Canada,Headphones,4207.149333333333,791.588,3.8333333333333335
2022-03-10,Canada,Tablet,25963.69,5196.66,0.0
2022-03-10,Canada,Chair,7153.031538461539,1367.9253846153845,3.4615384615384617
2022-03-10,Canada,Laptop,59765.4,11792.2,10.0
2022-03-10,Canada,Laptop,68145.54,12893.68,5.0
2022-03-10,Canada,Monitor,15738.358,3110.712,3.3333333333333335
2022-03-10,Canada,Mobile,32624.543636363636,5912.383636363636,4.090909090909091
2022-03-10,Australia,Keyboard,3143.6502702702705,563.8621621621623,3.3783783783783785
2022-03-10,Australia,Headphones,4431.19,936.41,10.0
2022-03-10,Australia,Headphones,4365.8,692.85,0.0
2022-03-10,Australia,Tablet,26259.916666666668,4541.139999999999,5.0
2022-03-10,Australia,Chair,6900.67,1390.59,5.0
2022-03-10,Australia,Laptop,64278.027,12201.615000000002,5.0
2022-03-10,Australia,Monitor,15369.529999999999,2866.9325000000003,2.0833333333333335
2022-03-10,Australia,Mobile,31849.08,5955.39,0.0
2022-03-10,Brazil,Keyboard,2428.52,415.08,10.0
2022-03-10,Brazil,Keyboard,2622.0,576.29,5.0
2022-03-10,Brazil,Keyboard,2858.67,425.59,0.0
2022-03-10,Brazil,Headphones,3815.8,841.32,0.0
2022-03-10,Brazil,Tablet,22594.421333333335,3883.799333333334,2.6666666666666665
2022-03-10,Brazil,Chair,6271.6179999999995,1109.227,4.75
2022-03-10,Brazil,Laptop,51785.03,7625.95,0.0
2022-03-10,Brazil,Monitor,13592.085263157895,2390.912105263158,5.0
2022-03-10,Brazil,Mobile,26036.242499999997,4680.36125,2.8125
2022-03-10,UAE,Keyboard,4822.26,872.99,0.0
2022-03-10,UAE,Headphones,5539.88,1212.29,0.0
2022-03-10,UAE,Tablet,37869.675,7250.07875,2.5
2022-03-10,UAE,Chair,10742.56,2027.93,5.0
2022-03-10,UAE,Laptop,86321.32857142857,17109.632857142857,3.5714285714285716
2022-03-10,UAE,Monitor,21432.242727272725,4376.919090909091,4.090909090909091
2022-03-10,UAE,Mobile,45122.865999999995,9248.14,2.0
2022-03-11,USA,Keyboard,3784.63,552.22,0.0
2022-03-11,USA,Keyboard,3366.7,654.98,10.0
2022-03-11,USA,Headphones,5042.84,873.71,0.0
2022-03-11,USA,Headphones,4534.65,1040.57,0.0
2022-03-11,USA,Headphones,5036.53,877.21,15.0
2022-03-11,USA,Headphones,5145.84,774.28,0.0
2022-03-11,USA,Tablet,31339.420769230772,6185.968076923077,2.8846153846153846
2022-03-11,USA,Chair,7870.21,1341.41,5.0
2022-03-11,USA,Laptop,68428.44,10364.08,0.0
2022-03-11,USA,Laptop,69020.76,13548.63,5.0
2022-03-11,USA,Monitor,18623.025555555556,3654.672777777778,3.888888888888889
2022-03-11,USA,Mobile,35204.19,7126.68,5.0
2022-03-11,USA,Mobile,35291.23,8308.81,0.0
2022-03-11,India,Keyboard,1980.92,274.53,5.0
2022-03-11,India,Keyboard,1953.95,406.68,0.0
2022-03-11,India,Keyboard,2210.35,447.15,10.0
2022-03-11,India,Headphones,3046.42,674.77,5.0
2022-03-11,India,Headphones,2709.96,558.37,5.0
2022-03-11,India,Headphones,2745.31,487.88,5.0
2022-03-11,India,Tablet,19788.84,3024.7,0.0
2022-03-11,India,Chair,5036.238421052631,898.507894736842,5.131578947368421
2022-03-11,India,Laptop,44540.154615384614,8353.340384615385,5.769230769230769
2022-03-11,India,Monitor,11066.42,1837.37,15.0
2022-03-11,India,Mobile,22250.75,3496.18,0.0
2022-03-11,Germany,Keyboard,3489.4,551.67,0.0
2022-03-11,Germany,Keyboard,3120.64,524.79,0.0
2022-03-11,Germany,Headphones,4634.690624999999,853.2225000000001,4.21875
2022-03-11,Germany,Tablet,29016.26,5378.998181818181,3.1818181818181817
2022-03-11,Germany,Chair,7561.91,1660.14,0.0
2022-03-11,Germany,Laptop,67903.97285714286,13051.094285714285,3.5714285714285716
2022-03-11,Germany,Monitor,17325.28,3502.2029411764706,4.411764705882353
2022-03-11,Germany,Mobile,30409.22,4254.6,10.0
2022-03-11,UK,Keyboard,3233.95,765.02,0.0
2022-03-11,UK,Keyboard,3296.36,697.93,10.0
2022-03-11,UK,Headphones,4213.017105263158,803.3328947368421,4.868421052631579
2022-03-11,UK,Tablet,26409.80133333333,4707.077333333333,4.333333333333333
2022-03-11,UK,Chair,6962.49,1396.43,10.0
2022-03-11,UK,Laptop,59838.76,12467.87,0.0
2022-03-11,UK,Monitor,15963.643500000002,3018.0055,6.25
2022-03-11,UK,Mobile,30153.261250000003,5789.225,5.625
2022-03-11,France,Keyboard,3370.14,744.72,5.0
2022-03-11,France,Headphones,4010.59,532.66,0.0
2022-03-11,France,Headphones,4012.94,839.96,5.0
2022-03-11,France,Headphones,3820.69,696.93,0.0
2022-03-11,France,Tablet,25559.27,4463.031578947369,5.526315789473684
2022-03-11,France,Chair,7613.785199999999,1423.5203999999999,7.0
2022-03-11,France,Laptop,61429.92428571428,11129.609999999999,2.857142857142857
2022-03-11,France,Monitor,16873.03,3342.15,0.0
2022-03-11,France,Mobile,30636.840625,5893.995625,2.8125
